"id","chore_id","user_id","points","created_at"
"1559","52","2","-715","2014-05-06 00:00:00"
"1560","88","2","-357","2014-05-06 00:00:00"
"1561","13","1","-4500","2014-05-07 00:00:00"
"1562","25","1","-1250","2014-05-07 00:00:00"
"1563","40","1","-393","2014-05-07 00:00:00"
"1564","70","1","-250","2014-05-07 00:00:00"
"1565","72","1","-800","2014-05-07 00:00:00"
"1566","87","1","-250","2014-05-07 00:00:00"
"1567","89","1","-157","2014-05-07 00:00:00"
"1568","11","2","-393","2014-05-07 00:00:00"
"1569","14","2","-322","2014-05-07 00:00:00"
"1570","44","2","-393","2014-05-07 00:00:00"
"1571","52","2","-786","2014-05-07 00:00:00"
"1572","88","2","-393","2014-05-07 00:00:00"
"1573","25","2","2500","2014-05-07 00:00:00"
"1574","82","2","571","2014-05-07 00:00:00"
"1575","29","2","571","2014-05-07 00:00:00"
"1576","27","2","571","2014-05-07 00:00:00"
"1577","28","2","125","2014-05-07 00:00:00"
"1578","65","2","571","2014-05-07 00:00:00"
"1579","55","2","1714","2014-05-07 00:00:00"
"1580","64","2","571","2014-05-07 00:00:00"
"1581","41","2","625","2014-05-07 00:00:00"
"1582","67","2","714","2014-05-07 00:00:00"
"1583","38","2","1000","2014-05-07 00:00:00"
"1584","37","2","1000","2014-05-07 00:00:00"
"1585","45","2","229","2014-05-07 00:00:00"
"1586","56","2","679","2014-05-07 00:00:00"
"1587","43","2","1000","2014-05-07 00:00:00"
"1588","46","2","679","2014-05-07 00:00:00"
"1589","74","2","679","2014-05-07 00:00:00"
"1590","50","2","679","2014-05-07 00:00:00"
"1591","17","2","571","2014-05-07 00:00:00"
"1592","16","2","400","2014-05-07 00:00:00"
"1593","42","2","257","2014-05-07 00:00:00"
"1594","90","2","714","2014-05-07 00:00:00"
"1595","87","2","500","2014-05-07 00:00:00"
"1596","76","2","571","2014-05-07 00:00:00"
"1597","79","2","679","2014-05-07 00:00:00"
"1598","13","2","9000","2014-05-07 00:00:00"
"1599","77","2","1286","2014-05-07 00:00:00"
"1600","22","2","643","2014-05-07 00:00:00"
"1601","88","2","786","2014-05-07 00:00:00"
"1602","9","2","229","2014-05-07 00:00:00"
"1603","81","2","343","2014-05-07 00:00:00"
"1604","80","2","571","2014-05-07 00:00:00"
"1605","8","2","400","2014-05-07 00:00:00"
"1606","10","2","229","2014-05-07 00:00:00"
"1607","12","2","271","2014-05-07 00:00:00"
"1608","72","2","1600","2014-05-07 00:00:00"
"1609","70","2","500","2014-05-07 00:00:00"
"1610","28","2","125","2014-05-07 00:00:00"
"1611","33","2","457","2014-05-07 00:00:00"
"1612","14","2","643","2014-05-07 00:00:00"
"1613","11","1","-429","2014-05-08 00:00:00"
"1614","89","1","-172","2014-05-08 00:00:00"
"1615","40","2","-429","2014-05-08 00:00:00"
"1616","44","2","-429","2014-05-08 00:00:00"
"1617","46","2","-18","2014-05-08 00:00:00"
"1618","52","2","-857","2014-05-08 00:00:00"
"1619","13","1","-1500","2014-05-09 00:00:00"
"1620","25","1","-500","2014-05-09 00:00:00"
"1621","39","1","-304","2014-05-09 00:00:00"
"1622","61","1","-284","2014-05-09 00:00:00"
"1623","11","2","-465","2014-05-09 00:00:00"
"1624","15","2","-93","2014-05-09 00:00:00"
"1625","26","2","-100","2014-05-09 00:00:00"
"1626","40","2","-465","2014-05-09 00:00:00"
"1627","44","2","-465","2014-05-09 00:00:00"
"1628","52","2","-929","2014-05-09 00:00:00"
"1629","72","2","-200","2014-05-09 00:00:00"
"1630","89","2","-186","2014-05-09 00:00:00"
"1631","15","1","-100","2014-05-10 00:00:00"
"1632","26","1","-115","2014-05-10 00:00:00"
"1633","30","1","-49","2014-05-10 00:00:00"
"1634","39","1","-322","2014-05-10 00:00:00"
"1635","40","1","-500","2014-05-10 00:00:00"
"1636","52","1","-1000","2014-05-10 00:00:00"
"1637","54","1","-49","2014-05-10 00:00:00"
"1638","70","1","-150","2014-05-10 00:00:00"
"1639","87","1","-150","2014-05-10 00:00:00"
"1640","89","1","-200","2014-05-10 00:00:00"
"1641","11","2","-500","2014-05-10 00:00:00"
"1642","13","2","-2250","2014-05-10 00:00:00"
"1643","25","2","-750","2014-05-10 00:00:00"
"1644","44","2","-500","2014-05-10 00:00:00"
"1645","72","2","-300","2014-05-10 00:00:00"
"1646","54","2","97","2014-05-10 00:00:00"
"1647","26","2","229","2014-05-10 00:00:00"
"1648","30","2","97","2014-05-10 00:00:00"
"1649","87","2","300","2014-05-10 00:00:00"
"1650","15","2","200","2014-05-10 00:00:00"
"1651","20","2","93","2014-05-10 00:00:00"
"1652","11","2","1000","2014-05-10 00:00:00"
"1653","51","2","557","2014-05-10 00:00:00"
"1654","8","2","150","2014-05-10 00:00:00"
"1655","89","2","400","2014-05-10 00:00:00"
"1656","52","2","2000","2014-05-10 00:00:00"
"1657","40","2","1000","2014-05-10 00:00:00"
"1658","44","2","1000","2014-05-10 00:00:00"
"1659","13","1","-3000","2014-05-11 00:00:00"
"1660","25","1","-1000","2014-05-11 00:00:00"
"1661","72","1","-400","2014-05-11 00:00:00"
"1662","39","2","-340","2014-05-11 00:00:00"
"1663","40","2","-36","2014-05-11 00:00:00"
"1664","70","2","-200","2014-05-11 00:00:00"
"1665","13","1","-3750","2014-05-12 00:00:00"
"1666","25","1","-1250","2014-05-12 00:00:00"
"1667","28","1","-63","2014-05-12 00:00:00"
"1668","41","1","-313","2014-05-12 00:00:00"
"1669","70","1","-250","2014-05-12 00:00:00"
"1670","72","1","-500","2014-05-12 00:00:00"
"1671","87","1","-100","2014-05-12 00:00:00"
"1672","23","2","-232","2014-05-12 00:00:00"
"1673","39","2","-357","2014-05-12 00:00:00"
"1674","63","2","-217","2014-05-12 00:00:00"
"1675","66","2","-217","2014-05-12 00:00:00"
"1676","78","2","-536","2014-05-12 00:00:00"
"1677","13","1","-4500","2014-05-13 00:00:00"
"1678","25","1","-1500","2014-05-13 00:00:00"
"1679","28","1","-75","2014-05-13 00:00:00"
"1680","41","1","-375","2014-05-13 00:00:00"
"1681","70","1","-300","2014-05-13 00:00:00"
"1682","72","1","-600","2014-05-13 00:00:00"
"1683","87","1","-150","2014-05-13 00:00:00"
"1684","23","2","-250","2014-05-13 00:00:00"
"1685","39","2","-375","2014-05-13 00:00:00"
"1686","63","2","-225","2014-05-13 00:00:00"
"1687","75","2","-225","2014-05-13 00:00:00"
"1688","78","2","-572","2014-05-13 00:00:00"
"1689","23","1","-268","2014-05-14 00:00:00"
"1690","39","1","-393","2014-05-14 00:00:00"
"1691","66","1","-234","2014-05-14 00:00:00"
"1692","75","1","-234","2014-05-14 00:00:00"
"1693","78","1","-607","2014-05-14 00:00:00"
"1694","13","2","-5250","2014-05-14 00:00:00"
"1695","25","2","-1750","2014-05-14 00:00:00"
"1696","28","2","-88","2014-05-14 00:00:00"
"1697","41","2","-438","2014-05-14 00:00:00"
"1698","70","2","-350","2014-05-14 00:00:00"
"1699","72","2","-700","2014-05-14 00:00:00"
"1700","87","2","-200","2014-05-14 00:00:00"
"1701","25","1","3500","2014-05-14 00:00:00"
"1702","25","1","0","2014-05-14 00:00:00"
"1703","33","1","400","2014-05-14 00:00:00"
"1704","64","1","500","2014-05-14 00:00:00"
"1705","41","1","875","2014-05-14 00:00:00"
"1706","32","1","86","2014-05-14 00:00:00"
"1707","34","1","60","2014-05-14 00:00:00"
"1708","34","1","0","2014-05-14 00:00:00"
"1709","28","1","175","2014-05-14 00:00:00"
"1710","87","1","400","2014-05-14 00:00:00"
"1711","70","1","700","2014-05-14 00:00:00"
"1712","23","1","536","2014-05-14 00:00:00"
"1713","13","1","10500","2014-05-14 00:00:00"
"1714","72","1","1400","2014-05-14 00:00:00"
"1715","39","1","-411","2014-05-15 00:00:00"
"1716","78","1","-643","2014-05-15 00:00:00"
"1717","29","1","571","2014-05-15 00:00:00"
"1718","27","1","571","2014-05-15 00:00:00"
"1719","35","1","229","2014-05-15 00:00:00"
"1720","55","1","1714","2014-05-15 00:00:00"
"1721","78","1","1286","2014-05-15 00:00:00"
"1722","14","1","571","2014-05-15 00:00:00"
"1723","81","1","343","2014-05-15 00:00:00"
"1724","9","1","229","2014-05-15 00:00:00"
"1725","13","1","1500","2014-05-15 00:00:00"
"1726","25","1","500","2014-05-15 00:00:00"
"1727","88","1","571","2014-05-15 00:00:00"
"1728","72","1","200","2014-05-15 00:00:00"
"1729","39","2","-429","2014-05-16 00:00:00"
"1730","25","1","-500","2014-05-17 00:00:00"
"1731","26","1","-100","2014-05-17 00:00:00"
"1732","39","1","-447","2014-05-17 00:00:00"
"1733","63","1","-259","2014-05-17 00:00:00"
"1734","66","1","-259","2014-05-17 00:00:00"
"1735","70","1","-150","2014-05-17 00:00:00"
"1736","72","1","-200","2014-05-17 00:00:00"
"1737","75","1","-259","2014-05-17 00:00:00"
"1738","87","1","-150","2014-05-17 00:00:00"
"1739","13","2","-1500","2014-05-17 00:00:00"
"1740","53","2","-242","2014-05-17 00:00:00"
"1741","59","2","-145","2014-05-17 00:00:00"
"1742","61","2","-350","2014-05-17 00:00:00"
"1743","89","2","-100","2014-05-17 00:00:00"
"1744","13","1","-2250","2014-05-18 00:00:00"
"1745","25","1","-750","2014-05-18 00:00:00"
"1746","39","1","-465","2014-05-18 00:00:00"
"1747","70","1","-200","2014-05-18 00:00:00"
"1748","72","1","-300","2014-05-18 00:00:00"
"1749","87","1","-200","2014-05-18 00:00:00"
"1750","89","1","-115","2014-05-18 00:00:00"
"1751","40","2","-286","2014-05-18 00:00:00"
"1752","52","2","-572","2014-05-18 00:00:00"
"1753","63","2","-267","2014-05-18 00:00:00"
"1754","66","2","-267","2014-05-18 00:00:00"
"1755","75","2","-267","2014-05-18 00:00:00"
"1756","13","1","-3000","2014-05-19 00:00:00"
"1757","25","1","-1000","2014-05-19 00:00:00"
"1758","26","1","-129","2014-05-19 00:00:00"
"1759","39","1","-482","2014-05-19 00:00:00"
"1760","70","1","-250","2014-05-19 00:00:00"
"1761","72","1","-400","2014-05-19 00:00:00"
"1762","87","1","-250","2014-05-19 00:00:00"
"1763","11","2","-322","2014-05-19 00:00:00"
"1764","40","2","-322","2014-05-19 00:00:00"
"1765","44","2","-322","2014-05-19 00:00:00"
"1766","52","2","-643","2014-05-19 00:00:00"
"1767","59","2","-155","2014-05-19 00:00:00"
"1768","89","2","-129","2014-05-19 00:00:00"
"1769","25","2","2000","2014-05-19 00:00:00"
"1770","25","2","0","2014-05-19 00:00:00"
"1771","26","2","257","2014-05-19 00:00:00"
"1772","69","2","550","2014-05-19 00:00:00"
"1773","69","2","0","2014-05-19 00:00:00"
"1774","87","2","500","2014-05-19 00:00:00"
"1775","34","2","17","2014-05-19 00:00:00"
"1776","28","2","125","2014-05-19 00:00:00"
"1777","45","2","343","2014-05-19 00:00:00"
"1778","90","2","857","2014-05-19 00:00:00"
"1779","47","2","1033","2014-05-19 00:00:00"
"1780","65","2","857","2014-05-19 00:00:00"
"1781","59","2","310","2014-05-19 00:00:00"
"1782","60","2","310","2014-05-19 00:00:00"
"1783","43","2","1500","2014-05-19 00:00:00"
"1784","46","2","429","2014-05-19 00:00:00"
"1785","64","2","357","2014-05-19 00:00:00"
"1786","41","2","625","2014-05-19 00:00:00"
"1787","67","2","857","2014-05-19 00:00:00"
"1788","37","2","1500","2014-05-19 00:00:00"
"1789","16","2","600","2014-05-19 00:00:00"
"1790","80","2","857","2014-05-19 00:00:00"
"1791","8","2","450","2014-05-19 00:00:00"
"1792","39","2","964","2014-05-19 00:00:00"
"1793","40","2","643","2014-05-19 00:00:00"
"1794","44","2","643","2014-05-19 00:00:00"
"1795","15","2","129","2014-05-19 00:00:00"
"1796","11","2","643","2014-05-19 00:00:00"
"1797","89","2","257","2014-05-19 00:00:00"
"1798","52","2","1286","2014-05-19 00:00:00"
"1799","70","2","500","2014-05-19 00:00:00"
"1800","38","2","1500","2014-05-19 00:00:00"
"1801","18","2","714","2014-05-19 00:00:00"
"1802","72","2","800","2014-05-19 00:00:00"
"1803","8","2","-25","2014-05-20 00:00:00"
"1804","13","2","-3750","2014-05-20 00:00:00"
"1805","13","2","7500","2014-05-20 00:00:00"
"1806","72","2","200","2014-05-20 00:00:00"
"1807","76","2","929","2014-05-20 00:00:00"
"1808","76","2","0","2014-05-20 00:00:00"
"1809","24","1","-786","2014-05-21 00:00:00"
"1810","25","1","-500","2014-05-21 00:00:00"
"1811","53","1","-275","2014-05-21 00:00:00"
"1812","61","1","-384","2014-05-21 00:00:00"
"1813","66","1","-292","2014-05-21 00:00:00"
"1814","63","2","-292","2014-05-21 00:00:00"
"1815","75","2","-292","2014-05-21 00:00:00"
"1816","25","1","-750","2014-05-22 00:00:00"
"1817","33","1","-229","2014-05-22 00:00:00"
"1818","53","1","-284","2014-05-22 00:00:00"
"1819","63","1","-300","2014-05-22 00:00:00"
"1820","66","1","-300","2014-05-22 00:00:00"
"1821","75","1","-300","2014-05-22 00:00:00"
"1822","87","1","-150","2014-05-22 00:00:00"
"1823","24","2","-822","2014-05-22 00:00:00"
"1824","61","2","-392","2014-05-22 00:00:00"
"1825","70","2","-150","2014-05-22 00:00:00"
"1826","72","2","-200","2014-05-22 00:00:00"
"1827","73","2","-784","2014-05-22 00:00:00"
"1828","81","2","-150","2014-05-22 00:00:00"
"1829","13","1","-2250","2014-05-23 00:00:00"
"1830","25","1","-1000","2014-05-23 00:00:00"
"1831","31","1","-124","2014-05-23 00:00:00"
"1832","63","1","-309","2014-05-23 00:00:00"
"1833","70","1","-200","2014-05-23 00:00:00"
"1834","72","1","-300","2014-05-23 00:00:00"
"1835","87","1","-200","2014-05-23 00:00:00"
"1836","20","2","-47","2014-05-23 00:00:00"
"1837","24","2","-857","2014-05-23 00:00:00"
"1838","33","2","-257","2014-05-23 00:00:00"
"1839","53","2","-292","2014-05-23 00:00:00"
"1840","66","2","-309","2014-05-23 00:00:00"
"1841","75","2","-309","2014-05-23 00:00:00"
"1842","29","1","571","2014-05-23 00:00:00"
"1843","27","1","571","2014-05-23 00:00:00"
"1844","41","1","500","2014-05-23 00:00:00"
"1845","25","2","2000","2014-05-23 00:00:00"
"1846","33","2","514","2014-05-23 00:00:00"
"1847","87","2","400","2014-05-23 00:00:00"
"1848","13","2","4500","2014-05-23 00:00:00"
"1849","81","2","343","2014-05-23 00:00:00"
"1850","72","2","600","2014-05-23 00:00:00"
"1851","70","2","400","2014-05-23 00:00:00"
"1852","66","1","617","2014-05-23 00:00:00"
"1853","63","1","617","2014-05-23 00:00:00"
"1854","75","1","617","2014-05-23 00:00:00"
"1855","53","1","583","2014-05-23 00:00:00"
"1856","28","1","100","2014-05-23 00:00:00"
"1857","31","1","247","2014-05-23 00:00:00"
"1858","45","1","114","2014-05-23 00:00:00"
"1859","42","1","229","2014-05-23 00:00:00"
"1860","14","1","-357","2014-05-25 00:00:00"
"1861","55","1","-1072","2014-05-25 00:00:00"
"1862","61","1","-417","2014-05-25 00:00:00"
"1863","88","1","-357","2014-05-25 00:00:00"
"1864","24","2","-929","2014-05-25 00:00:00"
"1865","25","2","-500","2014-05-25 00:00:00"
"1866","73","2","-834","2014-05-25 00:00:00"
"1867","86","2","-411","2014-05-25 00:00:00"
"1868","13","1","-2250","2014-05-26 00:00:00"
"1869","14","1","-393","2014-05-26 00:00:00"
"1870","25","1","-750","2014-05-26 00:00:00"
"1871","72","1","-300","2014-05-26 00:00:00"
"1872","88","1","-393","2014-05-26 00:00:00"
"1873","24","2","-965","2014-05-26 00:00:00"
"1874","26","2","-100","2014-05-26 00:00:00"
"1875","55","2","-1179","2014-05-26 00:00:00"
"1876","70","2","-150","2014-05-26 00:00:00"
"1877","87","2","-150","2014-05-26 00:00:00"
"1878","24","1","-1000","2014-05-27 00:00:00"
"1879","55","1","-1286","2014-05-27 00:00:00"
"1880","88","1","-429","2014-05-27 00:00:00"
"1881","13","2","-3000","2014-05-27 00:00:00"
"1882","14","2","-429","2014-05-27 00:00:00"
"1883","25","2","-1000","2014-05-27 00:00:00"
"1884","26","2","-115","2014-05-27 00:00:00"
"1885","70","2","-200","2014-05-27 00:00:00"
"1886","72","2","-400","2014-05-27 00:00:00"
"1887","87","2","-200","2014-05-27 00:00:00"
"1888","25","1","2000","2014-05-27 00:00:00"
"1889","13","1","-3750","2014-05-28 00:00:00"
"1890","14","1","-465","2014-05-28 00:00:00"
"1891","26","1","-129","2014-05-28 00:00:00"
"1892","70","1","-250","2014-05-28 00:00:00"
"1893","72","1","-500","2014-05-28 00:00:00"
"1894","87","1","-250","2014-05-28 00:00:00"
"1895","24","2","-1036","2014-05-28 00:00:00"
"1896","55","2","-1393","2014-05-28 00:00:00"
"1897","88","2","-465","2014-05-28 00:00:00"
"1898","13","1","-4500","2014-05-29 00:00:00"
"1899","14","1","-500","2014-05-29 00:00:00"
"1900","70","1","-300","2014-05-29 00:00:00"
"1901","72","1","-600","2014-05-29 00:00:00"
"1902","87","1","-300","2014-05-29 00:00:00"
"1903","88","1","-500","2014-05-29 00:00:00"
"1904","89","1","-143","2014-05-29 00:00:00"
"1905","10","2","-315","2014-05-29 00:00:00"
"1906","15","2","-72","2014-05-29 00:00:00"
"1907","24","2","-1072","2014-05-29 00:00:00"
"1908","26","2","-143","2014-05-29 00:00:00"
"1909","55","2","-1500","2014-05-29 00:00:00"
"1910","13","1","-5250","2014-05-30 00:00:00"
"1911","14","1","-536","2014-05-30 00:00:00"
"1912","25","1","-750","2014-05-30 00:00:00"
"1913","26","1","-157","2014-05-30 00:00:00"
"1914","70","1","-350","2014-05-30 00:00:00"
"1915","72","1","-700","2014-05-30 00:00:00"
"1916","87","1","-350","2014-05-30 00:00:00"
"1917","41","2","-438","2014-05-30 00:00:00"
"1918","55","2","-1607","2014-05-30 00:00:00"
"1919","64","2","-393","2014-05-30 00:00:00"
"1920","88","2","-536","2014-05-30 00:00:00"
"1921","25","1","1500","2014-05-30 00:00:00"
"1922","41","1","875","2014-05-30 00:00:00"
"1923","70","1","700","2014-05-30 00:00:00"
"1924","87","1","700","2014-05-30 00:00:00"
"1925","26","1","314","2014-05-30 00:00:00"
"1926","88","1","1071","2014-05-30 00:00:00"
"1927","13","1","-6000","2014-05-31 00:00:00"
"1928","72","1","-800","2014-05-31 00:00:00"
"1929","14","2","-572","2014-05-31 00:00:00"
"1930","44","2","-429","2014-05-31 00:00:00"
"1931","55","2","-1715","2014-05-31 00:00:00"
"1932","10","1","-357","2014-06-01 00:00:00"
"1933","13","1","-6750","2014-06-01 00:00:00"
"1934","14","1","-607","2014-06-01 00:00:00"
"1935","28","1","-113","2014-06-01 00:00:00"
"1936","40","1","-465","2014-06-01 00:00:00"
"1937","72","1","-900","2014-06-01 00:00:00"
"1938","89","1","-186","2014-06-01 00:00:00"
"1939","11","2","-465","2014-06-01 00:00:00"
"1940","44","2","-465","2014-06-01 00:00:00"
"1941","55","2","-1822","2014-06-01 00:00:00"
"1942","64","2","-465","2014-06-01 00:00:00"
"1943","25","2","1000","2014-06-01 00:00:00"
"1944","82","2","1786","2014-06-01 00:00:00"
"1945","40","2","929","2014-06-01 00:00:00"
"1946","38","2","1625","2014-06-01 00:00:00"
"1947","43","2","1625","2014-06-01 00:00:00"
"1948","44","2","929","2014-06-01 00:00:00"
"1949","16","2","650","2014-06-01 00:00:00"
"1950","15","2","186","2014-06-01 00:00:00"
"1951","79","2","893","2014-06-01 00:00:00"
"1952","13","2","13500","2014-06-01 00:00:00"
"1953","20","2","157","2014-06-01 00:00:00"
"1954","9","2","486","2014-06-01 00:00:00"
"1955","81","2","386","2014-06-01 00:00:00"
"1956","80","2","929","2014-06-01 00:00:00"
"1957","10","2","714","2014-06-01 00:00:00"
"1958","8","2","650","2014-06-01 00:00:00"
"1959","11","2","929","2014-06-01 00:00:00"
"1960","51","2","943","2014-06-01 00:00:00"
"1961","72","2","1800","2014-06-01 00:00:00"
"1962","70","2","200","2014-06-01 00:00:00"
"1963","89","2","371","2014-06-01 00:00:00"
"1964","52","2","1857","2014-06-01 00:00:00"
"1965","53","2","150","2014-06-01 00:00:00"
"1966","53","2","150","2014-06-01 00:00:00"
"1967","14","1","-643","2014-06-02 00:00:00"
"1968","28","2","-125","2014-06-02 00:00:00"
"1969","55","2","-1929","2014-06-02 00:00:00"
"1970","64","2","-500","2014-06-02 00:00:00"
"1971","72","2","-100","2014-06-02 00:00:00"
"1972","87","2","-150","2014-06-02 00:00:00"
"1973","32","2","136","2014-06-02 00:00:00"
"1974","35","2","257","2014-06-02 00:00:00"
"1975","28","2","250","2014-06-02 00:00:00"
"1976","55","2","3857","2014-06-02 00:00:00"
"1977","64","2","1000","2014-06-02 00:00:00"
"1978","87","2","300","2014-06-02 00:00:00"
"1979","14","2","1286","2014-06-02 00:00:00"
"1980","72","2","200","2014-06-02 00:00:00"
"1981","25","2","500","2014-06-02 00:00:00"
"1982","13","2","1500","2014-06-02 00:00:00"
"1983","76","2","929","2014-06-02 00:00:00"
"1984","24","1","-1250","2014-06-03 00:00:00"
"1985","27","1","-393","2014-06-03 00:00:00"
"1986","29","1","-393","2014-06-03 00:00:00"
"1987","33","1","-315","2014-06-03 00:00:00"
"1988","48","1","-55","2014-06-03 00:00:00"
"1989","86","1","-572","2014-06-03 00:00:00"
"1990","90","2","1071","2014-06-03 00:00:00"
"1991","23","2","714","2014-06-03 00:00:00"
"1992","13","2","1500","2014-06-03 00:00:00"
"1993","72","2","200","2014-06-03 00:00:00"
"1994","70","2","200","2014-06-03 00:00:00"
"1995","17","2","1929","2014-06-03 00:00:00"
"1996","45","2","314","2014-06-03 00:00:00"
"1997","67","2","1071","2014-06-03 00:00:00"
"1998","78","2","1357","2014-06-03 00:00:00"
"1999","25","2","500","2014-06-03 00:00:00"
"2000","87","2","100","2014-06-03 00:00:00"
"2001","29","2","786","2014-06-03 00:00:00"
"2002","27","2","786","2014-06-03 00:00:00"
"2003","24","1","-1286","2014-06-04 00:00:00"
"2004","33","1","-343","2014-06-04 00:00:00"
"2005","86","1","-590","2014-06-04 00:00:00"
"2006","61","2","-500","2014-06-04 00:00:00"
"2007","25","1","500","2014-06-04 00:00:00"
"2008","41","1","625","2014-06-04 00:00:00"
"2009","77","1","2000","2014-06-04 00:00:00"
"2010","33","1","686","2014-06-04 00:00:00"
"2011","37","1","2000","2014-06-04 00:00:00"
"2012","38","1","375","2014-06-04 00:00:00"
"2013","73","1","2000","2014-06-04 00:00:00"
"2014","87","1","100","2014-06-04 00:00:00"
"2015","72","1","200","2014-06-04 00:00:00"
"2016","86","1","1179","2014-06-04 00:00:00"
"2017","86","1","0","2014-06-04 00:00:00"
"2018","24","2","-1322","2014-06-05 00:00:00"
"2019","61","2","-509","2014-06-05 00:00:00"
"2020","13","1","3000","2014-06-05 00:00:00"
"2021","19","1","-767","2014-06-06 00:00:00"
"2022","25","1","-500","2014-06-06 00:00:00"
"2023","26","1","-100","2014-06-06 00:00:00"
"2024","49","1","-767","2014-06-06 00:00:00"
"2025","70","1","-150","2014-06-06 00:00:00"
"2026","72","1","-200","2014-06-06 00:00:00"
"2027","87","1","-100","2014-06-06 00:00:00"
"2028","24","2","-1357","2014-06-06 00:00:00"
"2029","61","2","-517","2014-06-06 00:00:00"
"2030","65","1","1286","2014-06-06 00:00:00"
"2031","39","1","643","2014-06-06 00:00:00"
"2032","48","1","120","2014-06-06 00:00:00"
"2033","25","1","1000","2014-06-06 00:00:00"
"2034","28","1","100","2014-06-06 00:00:00"
"2035","28","1","0","2014-06-06 00:00:00"
"2036","26","1","200","2014-06-06 00:00:00"
"2037","36","1","233","2014-06-06 00:00:00"
"2038","68","1","733","2014-06-06 00:00:00"
"2039","56","1","1071","2014-06-06 00:00:00"
"2040","42","1","200","2014-06-06 00:00:00"
"2041","87","1","200","2014-06-06 00:00:00"
"2042","13","1","1500","2014-06-06 00:00:00"
"2043","25","2","500","2014-06-07 00:00:00"
"2044","13","2","1500","2014-06-07 00:00:00"
"2045","24","2","2786","2014-06-07 00:00:00"
"2046","72","2","600","2014-06-07 00:00:00"
"2047","19","1","-817","2014-06-09 00:00:00"
"2048","49","1","-817","2014-06-09 00:00:00"
"2049","67","1","429","2014-06-09 00:00:00"
"2050","67","1","0","2014-06-09 00:00:00"
"2051","38","1","625","2014-06-09 00:00:00"
"2052","37","1","625","2014-06-09 00:00:00"
"2053","37","1","0","2014-06-09 00:00:00"
"2054","87","1","300","2014-06-09 00:00:00"
"2055","25","1","1000","2014-06-09 00:00:00"
"2056","49","1","1633","2014-06-09 00:00:00"
"2057","54","1","100","2014-06-09 00:00:00"
"2058","11","1","571","2014-06-09 00:00:00"
"2059","51","1","343","2014-06-09 00:00:00"
"2060","89","1","229","2014-06-09 00:00:00"
"2061","12","1","471","2014-06-09 00:00:00"
"2062","51","1","343","2014-06-09 00:00:00"
"2063","21","1","867","2014-06-09 00:00:00"
"2064","13","1","3000","2014-06-09 00:00:00"
"2065","22","1","1179","2014-06-09 00:00:00"
"2066","88","1","714","2014-06-09 00:00:00"
"2067","18","1","750","2014-06-09 00:00:00"
"2068","9","1","229","2014-06-09 00:00:00"
"2069","81","1","343","2014-06-09 00:00:00"
"2070","10","1","229","2014-06-09 00:00:00"
"2071","8","1","400","2014-06-09 00:00:00"
"2072","90","1","429","2014-06-09 00:00:00"
"2073","70","1","600","2014-06-09 00:00:00"
"2074","14","1","500","2014-06-09 00:00:00"
"2075","80","1","571","2014-06-09 00:00:00"
"2076","25","2","4000","2014-06-17 00:00:00"
"2077","41","2","1625","2014-06-17 00:00:00"
"2078","38","2","1000","2014-06-17 00:00:00"
"2079","29","2","1000","2014-06-17 00:00:00"
"2080","26","2","314","2014-06-17 00:00:00"
"2081","27","2","1000","2014-06-17 00:00:00"
"2082","87","2","900","2014-06-18 00:00:00"
"2083","13","2","13500","2014-06-18 00:00:00"
"2084","72","2","2200","2014-06-18 00:00:00"
"2085","64","2","1143","2014-06-18 00:00:00"
"2086","35","2","229","2014-06-18 00:00:00"
"2087","33","2","800","2014-06-18 00:00:00"
"2088","25","2","1500","2014-06-20 00:00:00"
"2089","13","2","3000","2014-06-20 00:00:00"
"2090","72","2","400","2014-06-20 00:00:00"
"2091","25","1","500","2014-06-21 00:00:00"
"2092","28","1","375","2014-06-21 00:00:00"
"2093","45","1","514","2014-06-21 00:00:00"
"2094","60","1","330","2014-06-21 00:00:00"
"2095","33","1","171","2014-06-21 00:00:00"
"2096","34","1","110","2014-06-21 00:00:00"
"2097","41","1","500","2014-06-21 00:00:00"
"2098","42","1","214","2014-06-21 00:00:00"
"2099","9","1","343","2014-06-21 00:00:00"
"2100","81","1","514","2014-06-21 00:00:00"
"2101","10","1","343","2014-06-21 00:00:00"
"2102","82","2","1429","2014-06-21 00:00:00"
"2103","32","2","136","2014-06-21 00:00:00"
"2104","37","2","1500","2014-06-21 00:00:00"
"2105","14","2","857","2014-06-21 00:00:00"
"2106","13","2","1500","2014-06-21 00:00:00"
"2107","80","2","857","2014-06-21 00:00:00"
"2108","38","2","500","2014-06-21 00:00:00"
"2109","87","2","300","2014-06-21 00:00:00"
"2110","55","2","4071","2014-06-21 00:00:00"
"2111","46","2","1179","2014-06-21 00:00:00"
"2112","17","2","1286","2014-06-21 00:00:00"
"2113","11","2","857","2014-06-21 00:00:00"
"2114","51","2","514","2014-06-21 00:00:00"
"2115","70","2","1200","2014-06-21 00:00:00"
"2116","59","2","330","2014-06-21 00:00:00"
"2117","43","1","2500","2014-06-21 00:00:00"
"2118","19","1","2033","2014-06-21 00:00:00"
"2119","38","2","500","2014-06-21 00:00:00"
"2120","25","1","1500","2014-06-24 00:00:00"
"2121","26","1","200","2014-06-24 00:00:00"
"2122","27","1","500","2014-06-24 00:00:00"
"2123","29","1","500","2014-06-24 00:00:00"
"2124","65","1","1286","2014-06-24 00:00:00"
